85.01	1.186e7
86.03	3.843e5
95.98	1.826e5
96.94	1.068e6
98.98	3.463e5
100.89	1.411e5
111.05	2.199e5
112.96	4.107e5
127.01	3.950e5
128.99	4.422e6
129.94	9.719e4
150.95	3.091e5
152.04	3.197e5
153.06	8.266e5
154.08	2.550e5
171.20	2.984e5
192.89	1.139e6
195.00	1.562e5
196.02	1.340e6
197.05	2.080e5
198.07	8.914e6
199.09	9.570e5
214.98	1.096e6
238.17	4.460e5
264.09	1.077e5
266.00	2.465e5
275.07	2.280e5
282.09	3.826e5
284.14	3.308e5
291.03	6.974e5
308.08	4.443e5
310.26	6.420e4
318.99	1.828e6
320.08	1.564e5
326.08	1.843e6
327.17	4.677e5
328.06	9.317e6
329.01	1.877e6
330.17	1.324e5
331.06	1.118e5
334.95	1.529e6
337.06	4.891e6
337.95	7.811e5
339.18	2.309e5
343.13	8.465e5
344.02	3.372e5
345.04	1.241e5
351.11	1.616e5
352.07	2.051e5
371.10	2.143e5
375.05	5.754e5
376.01	9.886e4
376.89	1.793e5
378.26	1.633e5
383.31	3.562e4
387.06	1.070e6
387.81	1.284e5
389.04	4.387e5
394.01	4.125e5
395.04	1.532e6
396.06	1.053e6
397.15	1.504e5
398.11	7.045e4
403.43	1.426e5
404.18	2.768e5
405.06	3.480e5
405.54	7.666e4
408.27	1.118e5
412.09	6.587e5
412.91	1.516e5
413.39	1.136e4
414.07	4.441e5
414.48	2.515e5
417.07	1.303e5
419.05	1.426e5
421.09	7.722e5
422.32	3.046e5
426.07	7.424e5
426.82	7.518e4
431.05	8.478e5
431.94	1.047e5
435.21	1.168e5
438.08	9.339e4
440.06	3.299e6
441.15	6.844e5
443.06	1.250e5
445.31	3.119e5
445.85	6.688e4
446.33	1.126e5
446.95	7.167e5
448.99	7.335e6
449.95	1.404e6
450.97	6.983e5
452.06	1.033e6
453.15	2.047e5
453.90	7.443e4
456.09	1.070e7
456.97	2.327e6
458.06	2.930e7
459.02	6.338e6
459.97	1.584e6
462.16	3.560e5
463.11	1.923e6
464.13	8.716e5
465.09	2.173e6
465.98	5.743e5
467.00	2.840e7
468.02	6.990e6
468.91	2.581e6
470.14	1.637e6
471.02	4.731e5
472.12	2.426e5
473.21	3.592e5
474.98	1.534e5
477.16	9.373e4
479.62	3.257e5
480.16	1.472e5
481.26	1.239e5
482.14	9.240e5
482.96	5.345e5
484.05	4.353e5
486.17	1.320e4
491.01	2.848e4
493.13	1.020e5
500.97	3.815e5
504.99	4.119e5
507.18	1.487e6
508.00	4.216e5
509.02	1.235e5
514.07	1.085e5
517.00	1.938e5
519.05	2.118e5
523.14	1.392e5
523.48	5.694e4
524.09	3.869e5
525.19	8.658e5
526.14	1.513e6
526.89	1.341e5
527.23	1.912e5
527.85	2.134e5
529.21	1.762e5
531.19	2.384e5
534.26	2.578e5
534.94	7.575e4
536.03	2.455e5
537.12	8.353e4
537.94	2.921e4
538.49	1.092e5
542.10	2.012e5
543.54	1.052e5
544.15	1.238e5
544.83	1.748e5
546.81	6.952e4
547.29	1.175e5
551.24	1.067e5
553.56	1.535e5
554.04	4.469e4
555.06	7.375e4
555.68	5.901e4
556.22	2.423e5
556.97	3.212e5
558.13	1.375e5
562.09	7.843e4
566.11	1.455e5
568.16	1.320e5
569.18	1.036e5
570.14	6.939e5
571.23	1.286e5
575.05	1.656e6
576.14	4.457e5
577.10	1.292e5
579.01	1.208e6
579.62	2.707e5
580.24	2.390e5
580.99	1.095e5
582.08	2.474e5
582.96	2.687e4
583.44	1.206e4
583.99	2.863e5
585.15	3.545e4
586.03	3.787e6
587.13	8.661e5
588.08	8.122e6
588.90	2.104e6
590.20	4.019e5
590.95	7.888e4
591.63	4.684e4
592.17	1.395e5
593.20	7.587e5
594.02	4.137e5
594.97	4.371e5
595.65	4.474e4
596.20	4.146e4
597.02	4.465e6
598.11	1.248e6
599.06	4.943e5
599.95	3.090e5
600.97	1.871e5
601.38	5.093e4
602.07	2.200e5
603.50	2.793e5
604.04	4.057e4
609.64	1.741e5
610.32	1.413e5
613.18	1.636e5
618.30	1.801e5
619.26	7.332e4
620.83	7.878e4
623.55	1.868e5
633.99	4.358e4
634.61	2.308e4
636.11	1.100e5
637.20	2.140e5
638.02	1.586e5
639.04	5.862e4
643.34	1.392e5
644.16	1.972e5
647.09	1.805e5
649.00	8.346e4
653.30	3.595e5
653.98	4.645e5
655.07	6.694e5
656.09	1.006e6
656.98	5.683e5
658.21	6.609e4
659.16	6.647e4
662.99	2.067e4
664.21	1.598e5
664.90	5.727e4
665.51	9.080e4
668.17	1.220e5
668.78	9.054e4
670.97	5.289e4
672.95	1.421e5
673.35	9.565e4
674.31	1.306e5
675.13	7.912e4
676.83	9.316e4
677.72	8.241e4
678.06	5.035e4
678.61	5.828e4
679.22	1.365e5
679.84	7.905e4
680.86	4.927e4
683.59	4.797e5
684.95	7.509e4
686.04	3.682e5
686.38	1.708e5
686.93	5.150e5
687.95	5.142e5
688.77	1.174e5
690.41	2.218e4
691.02	7.711e4
694.57	6.089e3
695.05	9.333e4
696.00	2.936e5
697.30	1.573e5
700.10	4.304e5
701.12	2.047e5
702.49	3.022e4
703.03	9.272e4
703.99	1.492e5
705.15	2.306e6
706.10	7.636e5
707.06	6.178e5
708.35	1.590e5
709.10	7.872e5
710.13	3.152e5
711.22	1.872e5
712.04	1.324e5
712.99	6.908e4
714.08	6.064e5
715.11	2.067e5
716.13	2.854e6
717.08	1.080e6
718.11	7.056e6
719.06	2.084e6
720.02	9.789e5
721.18	1.837e5
722.06	5.681e5
723.22	8.782e5
724.18	4.169e5
724.93	3.930e5
725.48	1.862e5
726.02	4.519e4
727.05	4.092e6
728.00	1.534e6
728.96	5.311e5
729.57	9.756e4
730.46	2.608e5
731.14	1.009e5
731.89	9.539e4
732.57	4.150e4
733.39	3.349e5
734.96	9.551e4
739.12	9.017e4
739.87	2.492e5
741.85	2.316e5
742.87	1.686e5
743.28	1.530e5
744.10	1.078e5
744.85	3.668e4
746.63	5.642e4
748.47	2.008e5
748.88	3.898e5
750.10	1.851e5
751.26	1.021e5
753.58	7.711e4
764.77	1.726e5
765.86	4.840e3
767.16	2.235e5
768.05	3.608e5
769.00	9.219e4
773.03	1.281e5
773.91	1.765e5
774.39	9.330e4
774.87	4.623e4
776.17	8.180e4
777.12	3.129e5
778.14	2.914e5
779.03	2.611e5
780.05	1.579e5
781.83	4.644e4
782.37	2.184e4
783.12	2.839e5
784.15	3.604e5
785.17	7.100e5
786.13	7.090e5
787.01	3.189e5
787.35	3.598e5
788.11	1.411e5
789.20	1.834e5
789.74	1.495e5
791.04	6.912e4
794.31	2.143e5
798.07	1.527e5
798.68	1.724e5
799.23	8.023e4
800.04	5.995e4
802.36	1.446e5
802.84	1.364e4
803.18	8.833e4
804.21	1.394e5
805.37	1.082e5
806.05	4.661e4
807.07	1.889e5
808.03	1.045e5
808.71	1.193e5
809.26	4.932e4
812.46	4.253e4
813.01	3.346e4
813.69	1.492e5
814.30	2.957e5
815.26	3.245e4
816.08	9.639e4
816.49	6.670e3
817.10	6.723e5
818.12	4.777e5
818.94	1.684e4
819.35	1.264e5
826.11	1.360e5
830.00	1.123e5
830.95	7.690e4
831.50	3.328e4
832.32	1.765e4
833.48	9.097e4
834.43	1.080e5
835.11	1.133e6
835.79	7.687e5
836.27	3.532e5
836.82	3.367e5
837.64	1.615e5
838.18	6.239e4
839.14	4.508e5
840.09	9.892e4
840.84	2.146e5
841.39	7.419e3
842.14	2.391e5
843.16	1.647e5
843.85	1.186e5
844.39	2.712e5
844.94	9.960e4
846.17	1.493e6
847.12	4.781e5
848.08	3.559e6
849.17	1.123e6
850.12	6.125e5
851.08	9.495e4
852.31	1.797e5
853.12	6.536e5
854.56	3.604e5
855.10	1.775e5
855.92	5.439e4
856.33	2.603e4
857.15	1.831e6
858.17	6.777e5
859.13	3.800e5
860.22	9.548e4
860.77	1.829e5
868.41	4.676e4
869.50	1.182e5
869.98	8.080e4
872.57	1.952e5
873.93	1.590e5
877.62	5.554e4
878.03	4.531e3
878.57	5.787e4
879.19	1.873e5
880.48	1.072e5
883.08	2.546e4
883.49	6.504e4
888.60	2.872e4
889.35	4.213e4
895.56	4.151e4
897.34	1.598e5
898.09	1.477e5
899.18	1.473e5
902.11	4.157e4
902.59	5.272e4
903.34	4.135e4
904.16	7.888e4
904.84	3.301e4
906.07	1.284e5
906.55	7.689e4
907.98	7.543e4
908.39	2.098e5
908.93	1.378e5
909.48	1.108e5
913.85	1.021e5
915.28	1.862e5
916.17	2.433e5
917.33	3.853e5
917.94	4.637e4
918.42	1.037e5
919.24	6.736e4
924.01	9.671e4
942.37	1.029e5
943.05	8.319e4
944.21	1.334e5
947.14	1.417e5
947.76	2.398e4
948.30	1.398e5
948.85	6.623e4
963.18	6.303e4
963.65	9.536e3
964.20	1.267e5
965.02	6.798e5
965.50	3.804e5
966.18	2.673e5
967.07	1.978e5
967.68	6.522e4
969.11	2.068e5
969.86	7.318e4
970.34	2.426e4
973.14	4.099e4
973.96	1.289e5
974.43	8.124e4
